rule,alpha,seed,loss_time,loss_branch,branch_collapse_time,branch_collapse_branch,final_prox_diam,final_dist_diam,hierarchy_success,joint_success,stable
BR5,0.14,389151678,0,0,0,0,6.525352666767711,11.777465788800257,0,0,1
BR5,0.14,151079599,0,0,32,2,19.735212943395023,3.342253804929802,1,1,1
BR5,0.15,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.15,199900596,0,0,0,0,11.936620731892152,6.047887837492023,1,1,1
BR5,0.15,862061405,0,0,0,0,13.369015219719207,7.16197243913529,1,1,1
BR5,0.15,787846415,0,0,30,0,15.278874536821954,2.3873241463784303,1,1,1
BR5,0.15,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.15,127521864,0,0,0,0,16.233804195373324,6.8436625529515,1,1,1
BR5,0.15,423734973,0,0,0,0,17.825353626292276,3.1830988618379066,1,1,1
BR5,0.15,415968277,0,0,0,0,10.185916357881302,7.3211273822271865,1,1,1
BR5,0.15,670094951,0,0,0,0,17.1887338539247,5.252113122032545,1,1,1
BR5,0.15,841095290,16,1,7,1,0.0,11.459155902616464,0,0,0
BR5,0.15,669991379,0,0,0,0,11.777465788800257,9.230986699329929,1,1,1
BR5,0.15,429389015,0,0,2,0,9.23098669932993,4.45633840657307,1,1,1
BR5,0.15,249467211,0,0,0,0,14.164789935178685,8.276057040778559,1,1,1
BR5,0.15,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.15,498972760,0,0,0,0,16.71126902464901,4.138028520389279,1,1,1
BR5,0.15,359525749,0,0,0,0,11.140846016432674,8.276057040778559,1,1,1
BR5,0.15,434285668,0,0,0,0,14.960564650638165,6.525352666767709,1,1,1
BR5,0.15,613608296,0,0,30,2,20.6901426019464,2.705634032562221,1,1,1
BR5,0.15,893664920,0,0,11,0,3.6605636911135933,10.504226244065094,0,0,1
BR5,0.15,648061059,0,0,33,2,20.371832715762604,2.864788975654116,1,1,1
BR5,0.15,88409750,0,0,23,2,22.44084697595725,0.7957747154594768,1,1,1
BR5,0.15,242285877,0,0,0,0,17.666198683200385,3.6605636911135933,1,1,1
BR5,0.15,944505602,0,0,7,0,5.729577951308232,10.98169107334078,0,0,1
BR5,0.15,953477464,0,0,0,0,8.435211983870452,10.185916357881302,0,0,1
BR5,0.15,354088428,0,0,31,0,11.777465788800257,5.570423008216337,1,1,1
BR5,0.15,809827742,0,0,27,0,13.528170162811104,3.0239439187460118,1,1,1
BR5,0.15,911989542,0,0,0,0,12.732395447351628,4.77464829275686,1,1,1
BR5,0.15,3344770,0,0,0,0,12.414085561167836,7.639437268410975,1,1,1
BR5,0.15,780932288,11,1,2,1,0.0,13.528170162811104,0,0,0
BR5,0.15,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.15,504579233,0,0,0,0,15.597184423005746,6.047887837492022,1,1,1
BR5,0.15,232968652,0,0,0,0,12.573240504259735,4.45633840657307,1,1,1
BR5,0.15,479546682,0,0,0,0,6.8436625529515,8.276057040778557,0,0,1
BR5,0.15,106328086,0,0,0,0,13.209860276627314,7.639437268410975,1,1,1
BR5,0.15,30349565,0,0,0,0,6.366197723675813,9.54929658551372,0,0,1
BR5,0.15,781447916,0,0,0,0,11.459155902616466,3.978873577297383,1,1,1
BR5,0.15,99052377,24,1,10,1,0.0,12.891550390443523,0,0,0
BR5,0.15,177077809,0,0,0,0,13.369015219719211,5.729577951308232,1,1,1
BR5,0.15,106406363,0,0,23,2,23.395776634508614,0.15915494309189535,1,1,1
BR5,0.15,480404539,0,0,0,0,11.459155902616464,8.594366926962351,1,1,1
BR5,0.15,643647999,28,0,8,2,24.828171122335675,0.6366197723675814,1,0,0
BR5,0.15,599121578,24,2,1,2,30.080284244368222,0.0,1,0,0
BR5,0.15,200427520,0,0,0,0,13.209860276627314,3.978873577297384,1,1,1
BR5,0.15,181009884,0,0,0,0,11.30000095952457,7.480282325319083,1,1,1
BR5,0.15,961022652,0,0,0,0,8.91267681314614,7.002817496043394,1,1,1
BR5,0.15,499770320,0,0,0,0,9.549296585513721,6.6845076098596055,1,1,1
BR5,0.15,999745295,0,0,26,0,19.098593171027442,3.8197186342054885,1,1,1
BR5,0.15,885063870,0,0,0,0,14.164789935178685,5.570423008216337,1,1,1
BR5,0.15,389151678,0,0,0,0,8.276057040778557,11.140846016432674,0,0,1
BR5,0.15,151079599,0,0,32,2,19.735212943395023,3.342253804929802,1,1,1
BR5,0.16,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.16,199900596,0,0,28,0,11.936620731892152,6.366197723675813,1,1,1
BR5,0.16,862061405,0,0,28,2,18.302818455567966,2.3873241463784303,1,1,1
BR5,0.16,787846415,0,0,30,0,15.278874536821954,2.3873241463784303,1,1,1
BR5,0.16,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.16,127521864,0,0,0,0,16.233804195373324,6.8436625529515,1,1,1
BR5,0.16,423734973,0,0,0,0,17.825353626292276,3.1830988618379066,1,1,1
BR5,0.16,415968277,0,0,0,0,8.276057040778559,9.071831756238035,0,0,1
BR5,0.16,670094951,0,0,31,2,15.438029479913848,6.525352666767709,1,1,1
BR5,0.16,841095290,0,0,0,0,8.276057040778557,7.639437268410977,1,1,1
BR5,0.16,669991379,0,0,0,0,11.618310845708361,9.390141642421824,1,1,1
BR5,0.16,429389015,0,0,2,0,9.23098669932993,4.45633840657307,1,1,1
BR5,0.16,249467211,0,0,0,0,14.164789935178685,8.276057040778559,1,1,1
BR5,0.16,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.16,498972760,0,0,0,0,16.71126902464901,4.138028520389279,1,1,1
BR5,0.16,359525749,0,0,0,0,9.54929658551372,9.549296585513721,0,0,1
BR5,0.16,434285668,0,0,36,2,16.074649252281432,5.570423008216337,1,1,1
BR5,0.16,613608296,0,0,0,0,13.209860276627316,8.753521870054245,1,1,1
BR5,0.16,893664920,0,0,11,0,3.1830988618379075,11.459155902616464,0,0,1
BR5,0.16,648061059,0,0,0,0,18.461973398659858,4.615493349664964,1,1,1
BR5,0.16,88409750,0,0,23,2,22.44084697595725,0.7957747154594768,1,1,1
BR5,0.16,242285877,0,0,0,0,17.666198683200385,3.6605636911135933,1,1,1
BR5,0.16,944505602,0,0,0,0,6.207042780583918,9.708451528605616,0,0,1
BR5,0.16,953477464,0,0,0,0,7.002817496043396,11.777465788800255,0,0,1
BR5,0.16,354088428,0,0,31,0,11.777465788800257,5.570423008216337,1,1,1
BR5,0.16,809827742,0,0,27,0,13.528170162811104,3.0239439187460118,1,1,1
BR5,0.16,911989542,0,0,23,0,12.573240504259733,3.978873577297384,1,1,1
BR5,0.16,3344770,0,0,0,0,12.414085561167838,7.957747154594768,1,1,1
BR5,0.16,780932288,11,0,2,1,0.47746482927568606,16.392959138465223,0,0,0
BR5,0.16,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.16,504579233,0,0,0,0,12.891550390443523,8.435211983870452,1,1,1
BR5,0.16,232968652,0,0,0,0,11.30000095952457,5.888732894400128,1,1,1
BR5,0.16,479546682,0,0,0,0,9.708451528605616,5.411268065124442,1,1,1
BR5,0.16,106328086,0,0,0,0,13.209860276627314,7.639437268410975,1,1,1
BR5,0.16,30349565,0,0,0,0,9.708451528605616,6.207042780583918,1,1,1
BR5,0.16,781447916,0,0,0,0,5.888732894400128,9.071831756238034,0,0,1
BR5,0.16,99052377,24,1,10,1,0.0,12.891550390443523,0,0,0
BR5,0.16,177077809,0,0,0,0,13.209860276627316,5.888732894400128,1,1,1
BR5,0.16,106406363,0,0,23,2,23.395776634508614,0.15915494309189535,1,1,1
BR5,0.16,480404539,0,0,0,0,11.936620731892152,7.798592211502873,1,1,1
BR5,0.16,643647999,28,0,8,2,24.828171122335675,0.6366197723675814,1,0,0
BR5,0.16,599121578,24,2,1,2,30.080284244368222,0.0,1,0,0
BR5,0.16,200427520,0,0,0,0,12.41408556116784,5.092958178940651,1,1,1
BR5,0.16,181009884,0,0,0,0,11.30000095952457,7.480282325319083,1,1,1
BR5,0.16,961022652,0,0,0,0,8.753521870054245,7.16197243913529,1,1,1
BR5,0.16,499770320,0,0,0,0,9.549296585513721,6.6845076098596055,1,1,1
BR5,0.16,999745295,0,0,26,0,19.098593171027442,3.8197186342054885,1,1,1
BR5,0.16,885063870,0,0,0,0,12.414085561167838,7.798592211502873,1,1,1
BR5,0.16,389151678,0,0,0,0,8.276057040778557,11.140846016432674,0,0,1
BR5,0.16,151079599,0,0,32,2,19.735212943395023,3.342253804929802,1,1,1
BR5,0.17,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.17,199900596,0,0,0,0,11.140846016432674,7.161972439135292,1,1,1
BR5,0.17,862061405,0,0,28,2,18.302818455567966,2.3873241463784303,1,1,1
BR5,0.17,787846415,0,0,0,0,14.32394487827058,3.978873577297384,1,1,1
BR5,0.17,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.17,127521864,0,0,0,0,16.233804195373324,6.8436625529515,1,1,1
BR5,0.17,423734973,0,0,0,0,17.825353626292276,3.1830988618379066,1,1,1
BR5,0.17,415968277,0,0,0,0,8.276057040778559,9.071831756238035,0,0,1
BR5,0.17,670094951,0,0,31,2,15.597184423005743,6.366197723675813,1,1,1
BR5,0.17,841095290,0,0,0,0,7.639437268410977,7.9577471545947684,0,0,1
BR5,0.17,669991379,0,0,0,0,11.618310845708361,9.390141642421824,1,1,1
BR5,0.17,429389015,0,0,2,0,9.708451528605618,8.753521870054245,1,1,1
BR5,0.17,249467211,0,0,0,0,14.164789935178685,8.276057040778559,1,1,1
BR5,0.17,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.17,498972760,0,0,0,0,12.254930618075942,7.798592211502873,1,1,1
BR5,0.17,359525749,0,0,0,0,10.98169107334078,8.276057040778557,1,1,1
BR5,0.17,434285668,0,0,0,0,14.164789935178689,5.888732894400127,1,1,1
BR5,0.17,613608296,0,0,23,0,17.029578910832804,4.615493349664964,1,1,1
BR5,0.17,893664920,0,0,11,0,3.1830988618379075,11.459155902616464,0,0,1
BR5,0.17,648061059,0,0,0,0,18.461973398659858,4.615493349664964,1,1,1
BR5,0.17,88409750,0,0,23,2,22.44084697595725,0.7957747154594768,1,1,1
BR5,0.17,242285877,0,0,0,0,13.209860276627314,9.071831756238037,1,1,1
BR5,0.17,944505602,0,0,0,0,6.207042780583918,9.708451528605616,0,0,1
BR5,0.17,953477464,0,0,0,0,5.252113122032545,10.981691073340778,0,0,1
BR5,0.17,354088428,0,0,31,0,11.777465788800257,5.570423008216337,1,1,1
BR5,0.17,809827742,0,0,0,0,8.116902097686664,8.912676813146138,0,0,1
BR5,0.17,911989542,0,0,23,2,11.459155902616468,5.4112680651244425,1,1,1
BR5,0.17,3344770,0,0,0,0,11.140846016432675,8.435211983870454,1,1,1
BR5,0.17,780932288,11,0,2,1,0.47746482927568606,16.392959138465223,0,0,0
BR5,0.17,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.17,504579233,0,0,23,2,21.00845248813018,0.0,1,1,1
BR5,0.17,232968652,0,0,0,0,11.30000095952457,5.888732894400128,1,1,1
BR5,0.17,479546682,0,0,0,0,9.708451528605616,5.411268065124442,1,1,1
BR5,0.17,106328086,0,0,35,0,16.71126902464901,4.7746482927568605,1,1,1
BR5,0.17,30349565,0,0,0,0,10.822536130248883,5.888732894400127,1,1,1
BR5,0.17,781447916,0,0,0,0,5.092958178940651,9.867606471697512,0,0,1
BR5,0.17,99052377,0,0,14,1,4.138028520389279,8.276057040778559,0,0,1
BR5,0.17,177077809,29,2,10,2,28.966199642724956,0.0,1,0,0
BR5,0.17,106406363,0,0,24,2,22.28169203286535,1.1140846016432675,1,1,1
BR5,0.17,480404539,0,0,0,0,10.98169107334078,8.91267681314614,1,1,1
BR5,0.17,643647999,28,0,8,2,24.828171122335675,0.6366197723675814,1,0,0
BR5,0.17,599121578,24,2,1,2,30.080284244368222,0.0,1,0,0
BR5,0.17,200427520,0,0,0,0,12.414085561167838,6.6845076098596055,1,1,1
BR5,0.17,181009884,0,0,0,0,11.30000095952457,7.480282325319083,1,1,1
BR5,0.17,961022652,0,0,0,0,7.639437268410978,8.276057040778557,0,0,1
BR5,0.17,499770320,0,0,0,0,9.549296585513721,6.6845076098596055,1,1,1
BR5,0.17,999745295,0,0,0,0,16.392959138465223,6.8436625529515,1,1,1
BR5,0.17,885063870,0,0,0,0,13.528170162811104,6.6845076098596055,1,1,1
BR5,0.17,389151678,0,0,0,0,9.390141642421828,9.230986699329932,1,1,1
BR5,0.17,151079599,0,0,0,0,12.414085561167836,6.6845076098596055,1,1,1
BR5,0.18,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.18,199900596,0,0,0,0,14.642254764454373,7.798592211502873,1,1,1
BR5,0.18,862061405,0,0,35,2,17.34788879701659,3.0239439187460113,1,1,1
BR5,0.18,787846415,0,0,0,0,14.32394487827058,3.978873577297384,1,1,1
BR5,0.18,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.18,127521864,0,0,32,0,18.780283284843648,3.978873577297383,1,1,1
BR5,0.18,423734973,0,0,0,0,17.825353626292276,3.1830988618379066,1,1,1
BR5,0.18,415968277,0,0,0,0,7.798592211502871,8.753521870054245,0,0,1
BR5,0.18,670094951,0,0,0,0,15.597184423005743,6.366197723675813,1,1,1
BR5,0.18,841095290,0,0,0,0,5.729577951308232,10.822536130248883,0,0,1
BR5,0.18,669991379,0,0,0,0,11.777465788800257,9.54929658551372,1,1,1
BR5,0.18,429389015,0,0,2,0,9.708451528605618,8.753521870054245,1,1,1
BR5,0.18,249467211,0,0,0,0,12.254930618075942,10.3450713009732,1,1,1
BR5,0.18,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.18,498972760,0,0,0,0,12.254930618075942,7.798592211502873,1,1,1
BR5,0.18,359525749,0,0,0,0,10.98169107334078,8.276057040778557,1,1,1
BR5,0.18,434285668,0,0,0,0,14.801409707546267,5.252113122032546,1,1,1
BR5,0.18,613608296,0,0,23,0,17.029578910832804,4.615493349664964,1,1,1
BR5,0.18,893664920,0,0,11,0,3.1830988618379075,11.459155902616464,0,0,1
BR5,0.18,648061059,0,0,22,2,21.16760743122208,1.432394487827058,1,1,1
BR5,0.18,88409750,0,0,23,2,22.44084697595725,0.7957747154594768,1,1,1
BR5,0.18,242285877,0,0,0,0,15.438029479913848,5.729577951308232,1,1,1
BR5,0.18,944505602,0,0,0,0,6.207042780583918,9.708451528605616,0,0,1
BR5,0.18,953477464,0,0,0,0,5.252113122032545,10.981691073340778,0,0,1
BR5,0.18,354088428,0,0,31,0,11.777465788800257,5.570423008216337,1,1,1
BR5,0.18,809827742,0,0,0,0,8.91267681314614,7.9577471545947684,1,1,1
BR5,0.18,911989542,0,0,23,0,11.459155902616466,5.252113122032546,1,1,1
BR5,0.18,3344770,0,0,0,0,11.140846016432675,8.435211983870454,1,1,1
BR5,0.18,780932288,11,0,2,0,4.933803235848755,12.254930618075942,0,0,0
BR5,0.18,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.18,504579233,0,0,0,0,15.278874536821954,5.729577951308232,1,1,1
BR5,0.18,232968652,0,0,0,0,11.30000095952457,5.888732894400128,1,1,1
BR5,0.18,479546682,0,0,30,2,10.345071300973197,4.297183463481174,1,1,1
BR5,0.18,106328086,0,0,24,2,17.666198683200385,2.2281692032865346,1,1,1
BR5,0.18,30349565,0,0,0,0,5.729577951308232,10.66338118715699,0,0,1
BR5,0.18,781447916,0,0,0,0,10.345071300973197,5.729577951308233,1,1,1
BR5,0.18,99052377,0,0,14,1,1.9098593171027443,10.345071300973197,0,0,1
BR5,0.18,177077809,0,0,0,0,14.483099821362478,9.86760647169751,1,1,1
BR5,0.18,106406363,0,0,24,2,22.28169203286535,1.1140846016432675,1,1,1
BR5,0.18,480404539,0,0,0,0,11.459155902616464,8.276057040778559,1,1,1
BR5,0.18,643647999,28,0,8,2,24.828171122335675,0.6366197723675814,1,0,0
BR5,0.18,599121578,24,2,1,2,30.080284244368222,0.0,1,0,0
BR5,0.18,200427520,0,0,0,0,9.867606471697513,9.23098669932993,1,1,1
BR5,0.18,181009884,0,0,0,0,11.30000095952457,7.480282325319083,1,1,1
BR5,0.18,961022652,0,0,34,0,9.867606471697512,6.8436625529515,1,1,1
BR5,0.18,499770320,0,0,0,0,8.59436692696235,7.798592211502873,1,1,1
BR5,0.18,999745295,0,0,0,0,10.66338118715699,11.459155902616466,0,0,1
BR5,0.18,885063870,0,0,0,0,13.528170162811104,6.6845076098596055,1,1,1
BR5,0.18,389151678,0,0,0,0,7.639437268410977,12.573240504259733,0,0,1
BR5,0.18,151079599,0,0,0,0,13.209860276627314,5.092958178940651,1,1,1
BR5,0.19,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.19,199900596,0,0,0,0,16.870423967740905,4.456338406573069,1,1,1
BR5,0.19,862061405,0,0,0,0,15.75633936609764,4.297183463481174,1,1,1
BR5,0.19,787846415,0,0,0,0,14.32394487827058,3.978873577297384,1,1,1
BR5,0.19,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.19,127521864,0,0,0,0,16.392959138465223,6.684507609859604,1,1,1
BR5,0.19,423734973,0,0,34,2,17.666198683200385,3.6605636911135924,1,1,1
BR5,0.19,415968277,0,0,0,0,9.549296585513721,7.16197243913529,1,1,1
BR5,0.19,670094951,0,0,0,0,15.597184423005743,6.366197723675813,1,1,1
BR5,0.19,841095290,0,0,0,0,7.480282325319081,11.459155902616466,0,0,1
BR5,0.19,669991379,0,0,0,0,9.708451528605616,11.459155902616464,0,0,1
BR5,0.19,429389015,0,0,2,0,9.708451528605618,8.753521870054245,1,1,1
BR5,0.19,249467211,0,0,0,0,15.438029479913848,5.092958178940651,1,1,1
BR5,0.19,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.19,498972760,0,0,0,0,13.209860276627314,6.8436625529515,1,1,1
BR5,0.19,359525749,0,0,0,0,7.798592211502871,11.459155902616464,0,0,1
BR5,0.19,434285668,0,0,0,0,14.32394487827058,5.729577951308232,1,1,1
BR5,0.19,613608296,0,0,23,0,17.029578910832804,4.615493349664964,1,1,1
BR5,0.19,893664920,0,0,11,0,6.8436625529515,7.3211273822271865,0,0,1
BR5,0.19,648061059,0,0,29,2,19.416903057211233,3.1830988618379075,1,1,1
BR5,0.19,88409750,0,0,21,2,23.077466748324824,0.0,1,1,1
BR5,0.19,242285877,0,0,0,0,15.438029479913848,5.729577951308232,1,1,1
BR5,0.19,944505602,0,0,0,0,6.366197723675815,9.867606471697513,0,0,1
BR5,0.19,953477464,0,0,0,0,8.435211983870454,7.3211273822271865,1,1,1
BR5,0.19,354088428,0,0,31,0,11.30000095952457,6.047887837492023,1,1,1
BR5,0.19,809827742,0,0,0,0,4.77464829275686,11.459155902616464,0,0,1
BR5,0.19,911989542,0,0,23,0,11.936620731892152,4.7746482927568605,1,1,1
BR5,0.19,3344770,0,0,0,0,12.095775674984047,7.639437268410975,1,1,1
BR5,0.19,780932288,11,0,2,0,4.77464829275686,12.414085561167838,0,0,0
BR5,0.19,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.19,504579233,0,0,24,2,19.416903057211233,1.5915494309189535,1,1,1
BR5,0.19,232968652,0,0,8,0,6.6845076098596055,8.276057040778557,0,0,1
BR5,0.19,479546682,0,0,0,0,10.66338118715699,4.77464829275686,1,1,1
BR5,0.19,106328086,0,0,24,2,19.098593171027442,1.1140846016432675,1,1,1
BR5,0.19,30349565,0,0,0,0,5.888732894400128,10.504226244065093,0,0,1
BR5,0.19,781447916,0,0,0,0,10.345071300973197,5.729577951308233,1,1,1
BR5,0.19,99052377,0,0,14,1,1.9098593171027443,10.345071300973197,0,0,1
BR5,0.19,177077809,0,0,24,2,19.576058000303128,4.45633840657307,1,1,1
BR5,0.19,106406363,0,0,24,2,22.28169203286535,1.1140846016432675,1,1,1
BR5,0.19,480404539,0,0,0,0,11.459155902616464,7.480282325319081,1,1,1
BR5,0.19,643647999,28,0,8,2,24.828171122335675,0.6366197723675814,1,0,0
BR5,0.19,599121578,24,2,1,2,30.080284244368222,0.0,1,0,0
BR5,0.19,200427520,0,0,0,0,9.867606471697513,9.23098669932993,1,1,1
BR5,0.19,181009884,0,0,0,0,13.528170162811104,4.138028520389279,1,1,1
BR5,0.19,961022652,0,0,34,0,9.867606471697512,6.8436625529515,1,1,1
BR5,0.19,499770320,0,0,0,0,8.59436692696235,7.798592211502873,1,1,1
BR5,0.19,999745295,0,0,23,0,17.029578910832804,4.615493349664964,1,1,1
BR5,0.19,885063870,0,0,0,0,13.528170162811104,6.6845076098596055,1,1,1
BR5,0.19,389151678,0,0,0,0,11.936620731892152,8.435211983870452,1,1,1
BR5,0.19,151079599,0,0,0,0,13.209860276627314,5.092958178940651,1,1,1
BR5,0.2,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.2,199900596,0,0,0,0,16.870423967740905,4.456338406573069,1,1,1
BR5,0.2,862061405,0,0,0,0,14.642254764454373,5.888732894400128,1,1,1
BR5,0.2,787846415,0,0,0,0,15.756339366097638,2.2281692032865346,1,1,1
BR5,0.2,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.2,127521864,0,0,21,2,22.600001919049138,0.0,1,1,1
BR5,0.2,423734973,0,0,34,2,17.666198683200385,3.6605636911135924,1,1,1
BR5,0.2,415968277,0,0,0,0,10.504226244065094,6.525352666767709,1,1,1
BR5,0.2,670094951,0,0,33,0,17.188733853924695,3.0239439187460118,1,1,1
BR5,0.2,841095290,0,0,0,0,7.480282325319081,11.459155902616466,0,0,1
BR5,0.2,669991379,0,0,0,0,10.663381187156988,9.708451528605616,1,1,1
BR5,0.2,429389015,14,1,2,1,0.3183098861837907,12.573240504259733,0,0,0
BR5,0.2,249467211,0,0,34,2,17.34788879701659,4.7746482927568605,1,1,1
BR5,0.2,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.2,498972760,0,0,0,0,13.209860276627314,6.8436625529515,1,1,1
BR5,0.2,359525749,0,0,0,0,7.798592211502873,10.981691073340778,0,0,1
BR5,0.2,434285668,0,0,0,0,12.254930618075942,9.071831756238035,1,1,1
BR5,0.2,613608296,0,0,23,0,17.029578910832804,4.615493349664964,1,1,1
BR5,0.2,893664920,0,0,0,0,4.933803235848755,10.822536130248885,0,0,1
BR5,0.2,648061059,0,0,29,2,19.416903057211233,3.1830988618379075,1,1,1
BR5,0.2,88409750,0,0,21,2,23.077466748324824,0.0,1,1,1
BR5,0.2,242285877,0,0,0,0,15.438029479913848,5.729577951308232,1,1,1
BR5,0.2,944505602,0,0,0,0,6.366197723675815,9.867606471697513,0,0,1
BR5,0.2,953477464,0,0,0,0,9.390141642421828,6.684507609859604,1,1,1
BR5,0.2,354088428,0,0,31,0,11.30000095952457,6.047887837492023,1,1,1
BR5,0.2,809827742,0,0,0,0,7.480282325319081,9.071831756238035,0,0,1
BR5,0.2,911989542,0,0,23,0,11.936620731892152,4.7746482927568605,1,1,1
BR5,0.2,3344770,0,0,0,0,10.66338118715699,7.957747154594768,1,1,1
BR5,0.2,780932288,11,0,2,0,3.978873577297384,13.846480048994897,0,0,0
BR5,0.2,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.2,504579233,0,0,23,2,21.16760743122208,0.0,1,1,1
BR5,0.2,232968652,0,0,8,0,7.002817496043396,7.957747154594768,0,0,1
BR5,0.2,479546682,0,0,0,0,8.753521870054245,7.002817496043396,1,1,1
BR5,0.2,106328086,0,0,24,2,19.098593171027442,1.1140846016432675,1,1,1
BR5,0.2,30349565,0,0,0,0,10.3450713009732,7.16197243913529,1,1,1
BR5,0.2,781447916,0,0,0,0,11.618310845708361,5.092958178940651,1,1,1
BR5,0.2,99052377,0,0,14,0,2.3873241463784303,9.86760647169751,0,0,1
BR5,0.2,177077809,0,0,24,0,19.735212943395023,3.1830988618379066,1,1,1
BR5,0.2,106406363,0,0,0,0,16.87042396774091,5.729577951308232,1,1,1
BR5,0.2,480404539,0,0,0,0,11.61831084570836,7.3211273822271865,1,1,1
BR5,0.2,643647999,28,0,8,2,24.828171122335675,0.6366197723675814,1,0,0
BR5,0.2,599121578,24,2,1,2,30.080284244368222,0.0,1,0,0
BR5,0.2,200427520,0,0,0,0,13.050705333535419,7.480282325319081,1,1,1
BR5,0.2,181009884,0,0,0,0,13.528170162811104,4.138028520389279,1,1,1
BR5,0.2,961022652,0,0,0,0,10.981691073340778,6.207042780583918,1,1,1
BR5,0.2,499770320,0,0,0,0,10.98169107334078,4.77464829275686,1,1,1
BR5,0.2,999745295,0,0,0,0,13.369015219719207,8.91267681314614,1,1,1
BR5,0.2,885063870,0,0,0,0,15.119719593730059,5.09295817894065,1,1,1
BR5,0.2,389151678,0,0,0,0,11.459155902616466,8.435211983870454,1,1,1
BR5,0.2,151079599,0,0,0,0,13.209860276627314,5.092958178940651,1,1,1
BR5,0.21,534895719,27,2,8,2,28.64788975654116,0.0,1,0,0
BR5,0.21,199900596,0,0,0,0,16.870423967740905,4.456338406573069,1,1,1
BR5,0.21,862061405,0,0,25,2,20.530987658854503,0.0,1,1,1
BR5,0.21,787846415,0,0,0,0,13.528170162811103,4.456338406573069,1,1,1
BR5,0.21,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.21,127521864,0,0,21,2,22.600001919049138,0.0,1,1,1
BR5,0.21,423734973,0,0,34,2,17.666198683200385,3.6605636911135924,1,1,1
BR5,0.21,415968277,0,0,0,0,10.504226244065094,6.525352666767709,1,1,1
BR5,0.21,670094951,0,0,33,0,17.188733853924695,3.0239439187460118,1,1,1
BR5,0.21,841095290,0,0,0,0,6.8436625529515,10.822536130248887,0,0,1
BR5,0.21,669991379,0,0,0,0,6.6845076098596055,12.573240504259733,0,0,1
BR5,0.21,429389015,14,1,2,1,0.0,11.459155902616466,0,0,0
BR5,0.21,249467211,0,0,28,2,21.64507226049777,0.7957747154594768,1,1,1
BR5,0.21,898717131,29,2,7,2,27.2154952687141,0.0,1,0,0
BR5,0.21,498972760,0,0,0,0,15.597184423005746,4.45633840657307,1,1,1
BR5,0.21,359525749,0,0,0,0,10.026761414789409,8.91267681314614,1,1,1
BR5,0.21,434285668,0,0,0,0,14.642254764454373,7.798592211502871,1,1,1
BR5,0.21,613608296,0,0,23,0,17.029578910832804,4.615493349664964,1,1,1
BR5,0.21,893664920,0,0,0,0,4.933803235848755,10.822536130248885,0,0,1
BR5,0.21,648061059,0,0,25,2,23.077466748324824,0.0,1,1,1
BR5,0.21,88409750,0,0,21,2,23.077466748324824,0.0,1,1,1
BR5,0.21,242285877,0,0,0,0,15.438029479913848,5.729577951308232,1,1,1
BR5,0.21,944505602,0,0,0,0,7.639437268410977,9.549296585513721,0,0,1
BR5,0.21,953477464,0,0,0,0,9.390141642421828,6.684507609859604,1,1,1
BR5,0.21,354088428,0,0,31,0,11.30000095952457,6.047887837492023,1,1,1
BR5,0.21,809827742,0,0,0,0,7.480282325319081,9.071831756238035,0,0,1
BR5,0.21,911989542,0,0,34,2,12.254930618075942,5.092958178940651,1,1,1
BR5,0.21,3344770,0,0,0,0,10.66338118715699,7.957747154594768,1,1,1
BR5,0.21,780932288,11,0,2,0,3.978873577297384,13.846480048994897,0,0,0
BR5,0.21,787716373,27,2,8,2,28.48873481344927,0.0,1,0,0
BR5,0.21,504579233,0,0,23,2,21.16760743122208,0.0,1,1,1
BR5,0.21,232968652,0,0,8,0,7.002817496043396,8.276057040778557,0,0,1
